,CXCL13,VSIG4,CXCL10,MEIS2,FOXP3,ZNF532,CXCR5,CD4,CD8A,CD8B,MS4A1,Global_Cluster,Sub_Cluster
P_P_P0411_02073,0.0,0.0,0.0,0.0,2.006979100163594,1.706126909095379,0.0,0.0,3.301524863467445,3.343043218268197,0.0,CD8 T cell,hT15_CD8-GZMK
P_P_P0411_02074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.521734062359957,3.4755419064420865,0.0,CD8 T cell,hT16_CD8-CD6
P_P_P0411_02075,0.0,0.0,0.0,2.599789553378271,0.0,0.0,0.0,0.0,3.371071570867559,2.103936423681331,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02076,0.0,0.0,0.0,1.471617540380949,0.0,0.0,0.0,0.0,3.330938005765757,3.442694308420018,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5446840875788,3.5773584227691893,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4814531068737455,3.443442301485048,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02079,0.0,0.0,0.0,0.0,0.0,1.985724521903994,1.444930785797259,0.0,3.479812879413562,3.61342136238548,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4789281072064524,3.2371387008032233,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02081,0.0,0.0,0.0,0.0,0.0,0.0,2.7708914749092757,1.1354777320871223,3.31194475942702,3.5603886453730063,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02082,0.0,0.0,0.0,0.0,2.119214119563535,2.1703094065516813,0.0,0.0,3.530237365733201,3.385032112102272,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02083,0.0,0.0,0.0,0.0,0.0,0.0,0.8280249649558244,1.0376200635313215,3.4648965868241093,3.5270322109561634,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02084,0.0,0.0,0.0,0.0,0.0,1.6905732646474894,0.0,1.081664264554841,3.6382768649151167,3.3806598466815827,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02085,0.0,0.0,0.0,0.0,0.0,0.0,2.7415930328283546,0.0,3.4174733910008044,3.0280433104461935,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02086,0.0,0.0,0.0,0.0,0.0,1.5873043076088618,0.0,0.9974552456556008,3.1739694177567803,1.3772066702406587,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02087,0.0,0.0,0.0,0.0,0.0,2.1841560127755444,0.9492903556390909,1.1659440351430967,3.4314476814028345,3.6290726273629645,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02088,0.0,0.0,0.0,0.0,0.0,2.06976401507802,0.0,0.0,3.2592213570314805,2.5410048014085262,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5302036098147203,2.274400022395758,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.171788926353779,3.572032746748051,3.334519027594585,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.366985219807338,3.5207986381941447,1.8925535202165673,CD8 T cell,hT13_CD8-GPR183
P_P_P0411_02092,0.0,0.0,0.0,0.0,0.0,2.0352851000628767,0.0,0.0,3.370516969035606,2.133833128005896,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02093,0.0,0.0,0.0,0.0,0.0,0.0,1.54672032640518,0.9113054097927688,3.548259820067301,3.1322847755478955,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02094,0.0,0.0,0.0,0.0,0.0,2.361609773247291,0.0,0.9125013128753867,3.2721809196309923,3.4253376494471826,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02095,0.0,0.0,0.0,1.6549549248352018,0.0,0.0,0.0,0.0,3.4097219866246324,3.5999359394923576,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6268951830260967,3.1492286096120763,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106616305316598,2.9656235026877558,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02098,0.0,0.0,0.0,0.0,2.200916430296906,0.38991857304402744,1.998207559016183,0.0,3.5016729659389068,3.0761883362386127,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02099,0.0,0.0,0.0,0.0,0.0,0.0,2.64804870143891,0.0,3.4694659194727517,3.587676416441805,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.463615335399656,2.485687568946542,0.0,CD8 T cell,hT15_CD8-GZMK
P_P_P0411_02101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6724098690574865,3.3517177222399113,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02102,2.020757284060546,0.0,0.0,0.0,0.0,0.0,2.2577472840977153,0.0,3.397400454214055,3.5577920659161624,0.0,CD8 T cell,hT13_CD8-GPR183
P_P_P0411_02103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6220719363414484,2.210384053942234,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3228114630142978,3.414858666094446,3.3315181798141658,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53709946605278,3.2985330109977227,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02106,1.933269234704016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5493769232483103,1.6567749219097225,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3000683508104416,3.589731776158531,0.0,CD8 T cell,hT12_CD8-LEF1
P_P_P0411_02108,1.8555755370112519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40177070536397,3.5248568271143608,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02109,2.505877122277251,0.0,0.0,0.0,0.0,0.0,0.78259155302898,0.0,3.4809900191495498,3.311928679051108,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02110,0.0,0.0,0.0,0.0,0.0,0.0,2.4856904256721806,0.0,3.2937672720417353,3.565280088170172,0.0,CD8 T cell,hT15_CD8-GZMK
P_P_P0411_02111,0.0,0.0,0.0,0.0,0.0,0.5984792000443508,0.0,0.0,3.3313885677175583,3.3484479984412228,2.33301518739203,CD8 T cell,hT12_CD8-LEF1
P_P_P0411_02112,0.0,0.0,0.0,0.0,0.0,2.4116706701456008,0.0,0.0,3.3468464110550125,3.50360529898497,0.0,CD8 T cell,hT13_CD8-GPR183
P_P_P0411_02113,0.0,0.0,0.0,0.0,0.0,1.4621243056679565,0.0,0.0,3.5341665439689605,3.451741874712013,2.907682199438583,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2102095810662448,3.550104127338042,3.5376675351224915,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02115,2.042039002485806,0.0,0.0,0.0,0.0,3.194218757326838,0.0,1.0340883884161551,3.4853542365393326,3.2993509479846734,1.8275042697016555,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080804697673854,3.5148423011802747,3.628862189451724,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02117,0.0,0.0,0.0,0.0,0.0,2.7456108524317426,0.0,0.0,3.378203516917605,3.6087874794763484,0.0,CD8 T cell,hT13_CD8-GPR183
P_P_P0411_02118,0.0,0.0,0.0,0.0,0.0,0.0,1.910896412271098,1.1158078186373113,3.524537439410967,3.4660772502085004,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02119,0.0,0.0,0.0,0.0,0.0,0.0,0.90306898297231,0.0,3.2559209681807992,3.382294756352429,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02120,0.0,0.0,0.0,0.0,0.0,0.0,1.6032809318541168,0.0,3.4572301606390337,3.516501937040899,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.503839625850866,3.3800256927273487,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02122,2.2011148719034237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2649278159707564,3.4748514351148945,0.0,CD8 T cell,hT15_CD8-GZMK
P_P_P0411_02123,1.967647502058944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393464408713245,3.436212760819231,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4711740585061888,3.314557231392309,3.142834388868433,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02125,0.0,0.0,0.0,0.0,0.0,1.5972353429854504,0.0,0.0,3.550829239848403,3.6629429507912445,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9321026471260819,3.552171522966841,3.362970684686564,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02127,0.0,0.0,0.0,0.0,0.0,1.4099911020840072,2.6402134400152204,1.0733327033418163,3.470489639096093,0.0,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.507421853124353,3.39129633782579,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02129,0.0,0.0,0.0,0.0,0.0,0.0,1.0580539991459978,0.0,3.5602206961212284,3.512896272207334,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.314188530779546,2.8878110707071074,0.0,CD8 T cell,hT13_CD8-GPR183
P_P_P0411_02131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4383461542063727,3.4671996754395473,0.0,CD8 T cell,hT15_CD8-GZMK
P_P_P0411_02132,0.0,0.0,0.0,0.0,0.0,1.564547608586733,0.0,0.0,3.437658200559522,3.4565870035873254,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0411_02133,0.0,0.0,0.0,1.871408197138364,0.0,0.6796745101129523,0.9989082426519938,2.7277726297681104,0.0,1.4827280175272424,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02134,0.0,0.0,0.0,0.0,0.0,2.062886330613443,1.8158418119004565,3.121358756021635,1.4264722410058392,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2921785417543887,1.6761754683222416,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02136,0.0,0.0,0.0,0.0,0.0,2.315269299796052,0.0,3.356795907104093,1.2446763119352309,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02137,0.0,0.0,0.0,0.0,0.0,0.0,2.524600694534159,3.3177531264737277,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3025028259073386,0.0,1.2692563402336752,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02140,0.0,0.0,0.0,0.0,1.0626019817298877,2.357006220564383,0.0,3.293634713457783,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8224178298649574,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.287358327101902,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3196402664959725,1.1865375786513555,0.0,0.0,CD4 T cell,hT02_CD4-ANXA1
P_P_P0411_02144,0.0,0.0,0.0,1.7484481647963819,0.0,0.0,0.0,3.3063176568550254,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1962206642529987,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02146,0.0,0.0,0.0,1.8878679296794196,0.0,2.653470476043415,0.0,2.704813375149149,0.0,0.0,2.436099386005951,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5835668828949836,0.0,1.4913519624890097,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1148158098560006,1.741982760691615,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1727243037501984,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02150,0.0,0.0,0.0,0.0,0.0,2.613890484436574,0.0,3.072514571968057,1.4569510614384678,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1367488982844343,1.084051145719698,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02153,0.0,0.0,0.0,0.0,0.0,1.5285358975139782,1.9405237835082585,3.053309128829844,0.0,0.0,0.0,CD4 T cell,hT02_CD4-ANXA1
P_P_P0411_02154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9844249876838367,1.1512816793196312,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9309756211047953,1.4905012436124505,0.0,0.0,CD4 T cell,hT02_CD4-ANXA1
P_P_P0411_02156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.103764751132131,0.0,0.0,0.0,CD4 T cell,hT02_CD4-ANXA1
P_P_P0411_02157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.793553731427423,1.4171902404392838,1.805171478582292,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02158,0.0,0.0,0.0,0.0,1.3476415123500898,1.620365097384207,2.3407374160990035,3.0261570335137393,1.3539888747634006,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02159,0.0,0.0,0.0,0.0,0.0,0.0,2.055647425232276,3.0407073532286653,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.003003353210135,1.2708856285806027,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02161,0.0,0.0,0.0,0.0,1.3409573204526646,0.0,0.0,3.256311210517911,2.12327921572334,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02162,0.0,0.0,0.0,2.2564041146794933,0.0,0.0,1.9332583657535198,3.0279625374947647,0.0,1.6723818729551831,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02163,0.0,0.0,0.0,0.0,1.1881094905217022,0.0,0.0,2.9145591034037936,1.1924789774646773,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02164,0.0,0.0,0.0,0.0,0.0,1.9822917233493753,0.0,3.02916797566841,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02165,0.0,0.0,0.0,0.0,0.0,0.0,2.5389051503330315,3.390515579186598,1.318113037633879,1.3423074729262463,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02166,0.0,0.0,0.0,0.0,0.0,0.0,2.5609339797241146,3.3070498213179444,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2822550003281843,1.5753983700225243,0.0,0.0,CD4 T cell,hT02_CD4-ANXA1
P_P_P0411_02168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.226857925359556,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02169,0.0,0.0,0.0,0.0,0.0,0.0,1.965238579789294,3.2079411786357834,1.777748667161796,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02170,0.0,0.0,0.0,2.1777608101365087,0.0,1.7296352557499302,0.0,2.789638024844678,1.806190433056787,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02171,0.0,0.0,0.0,1.7306736677259822,0.0,0.0,0.0,3.4129090271426756,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02172,0.0,0.0,0.0,0.0,0.0,0.0,2.3228626584022645,3.3130871843114478,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.897599335242797,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.192327361472973,0.0,1.5698641248528824,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02175,0.0,0.0,0.0,0.0,0.0,0.0,3.277344825607053,3.0961123676493796,1.6291186322313365,0.0,0.0,CD4 T cell,hT04_CD4-TCF7
P_P_P0411_02176,0.0,0.0,0.0,0.0,1.460609220128272,0.0,0.0,2.9209698188895863,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02177,0.0,0.0,0.0,0.0,0.0,2.0003984238982553,0.0,2.2021015188122393,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02178,3.0404517707367966,0.0,0.0,0.0,0.0,0.0,0.0,2.716446904881625,0.0,1.9192621794656142,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02179,0.0,0.0,0.0,0.0,0.0,2.1359635147325386,0.0,2.7012715279807726,0.0,1.3632103254502563,0.0,CD4 T cell,hT10_CD4-FOXP3
P_P_P0411_02181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7561167144067826,1.1889183577395757,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02182,0.0,0.0,0.0,0.0,0.0,2.0358473846818854,0.0,3.3576623839802373,0.0,0.0,1.941303395109215,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02183,0.0,0.0,0.0,0.0,1.7395270495319424,0.0,0.0,3.278743185754526,1.3833621279749713,1.4073317461682318,0.0,CD4 T cell,hT02_CD4-ANXA1
P_P_P0411_02184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333036289054414,0.0,0.0,1.7934079562437704,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02185,0.0,0.0,0.0,0.0,0.0,1.6208451104020503,0.9440308841252935,3.0628025588882997,0.0,1.433786196568692,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02186,0.0,0.0,0.0,1.824860570669756,0.0,2.7432383957649846,0.0,3.029505830001544,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.152422973709254,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02188,0.0,0.0,0.0,2.255316415489326,0.0,0.0,2.1838865917225325,3.0787584160166634,1.549376314036326,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.966827953487615,0.0,0.0,2.0315863695451664,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32229755297236,1.7526295241833085,1.422352303317736,1.69746283146115,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02191,0.0,0.0,0.0,1.905530452859621,0.0,0.0,2.1316705211168814,2.6315020427135734,1.4913232761820674,1.5242502046602444,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02192,0.0,0.0,0.0,0.0,0.0,2.350269849146173,0.0,3.2472670374578194,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1612693870727178,0.0,1.7331480687438732,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02194,0.0,0.0,0.0,1.886671443307776,0.0,0.0,0.0,3.4861602783453787,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3000892952714382,0.0,2.566307899365791,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2134309734345807,1.498475837168286,0.0,1.9370903022785244,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0755808769501467,0.0,1.4846198131778414,2.8906023359359776,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1935411013365114,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1803978655241347,1.4903371466941386,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02200,0.0,0.0,0.0,0.0,0.0,1.9926765424178217,2.555119435325192,2.6992802797182094,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02201,0.0,0.0,0.0,0.0,0.0,1.1179921582390386,0.0,2.9572410971136183,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.118676476537089,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.593539180107674,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02204,0.0,0.0,0.0,1.8565137914531822,0.0,0.0,0.0,3.3585748354774303,1.9889914517896405,0.0,1.7378497368470525,CD4 T cell,hT02_CD4-ANXA1
P_P_P0411_02205,0.0,0.0,0.0,0.0,0.0,0.5946259250744349,0.0,3.121408594931662,0.0,0.0,2.316582674671998,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02206,0.0,0.0,0.0,0.0,0.0,0.0,0.9604326756916276,3.061156301739305,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02207,0.0,0.0,0.0,2.0128282377917617,0.0,0.0,0.0,3.2842264296244355,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02208,0.0,0.0,0.0,0.0,1.0515368549784256,0.0,0.0,3.212150440036266,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02209,0.0,0.0,0.0,0.0,0.0,1.8961587883779745,1.9430761902903138,2.9697298768088807,0.0,0.0,1.7799312325856673,CD4 T cell,hT10_CD4-FOXP3
P_P_P0411_02210,0.0,0.0,0.0,0.0,0.0,0.0,1.299036077588306,2.767205118413332,0.0,0.0,2.378038513108631,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02211,0.0,0.0,0.0,0.0,0.0,0.0,0.8343836246238246,3.0122119199658486,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02212,0.0,0.0,0.0,0.0,0.0,0.0,0.9541577607812305,3.332510912574161,0.0,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.154117688074122,0.0,0.0,0.0,CD4 T cell,hT02_CD4-ANXA1
P_P_P0411_02214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26063901196798,0.0,0.0,1.868180117246841,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7174982213913554,0.0,0.0,2.680966751140749,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02216,0.0,0.0,0.0,0.0,0.0,1.8260732996563367,0.0,3.1475595982288542,1.472701114043194,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3069323388775786,0.0,0.0,1.8012855319019239,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02219,0.0,0.0,0.0,0.0,0.8858897755990122,0.0,0.8521760678968172,3.1796428208065017,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02220,0.0,0.0,0.0,0.0,0.0,2.4645886403664363,0.0,2.882564437145639,0.0,0.0,1.817476613346211,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586928248250113,0.0,0.0,1.7582686827791516,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02222,3.074787292293252,0.0,0.0,0.0,0.0,0.0,0.0,3.2672169303953855,0.0,0.0,2.555289787215757,CD4 T cell,hT02_CD4-ANXA1
P_P_P0411_02223,0.0,0.0,0.0,0.0,0.0,0.0,1.8785623295947114,3.092190840707321,0.0,0.0,2.0397745677423167,CD4 T cell,hT02_CD4-ANXA1
P_P_P0411_02224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8159596991614966,0.0,0.0,0.0,CD4 T cell,hT10_CD4-FOXP3
P_P_P0411_02225,0.0,0.0,0.0,0.0,0.0,0.0,2.8957830144247905,3.086881039562268,1.7315087815655352,0.0,0.0,CD4 T cell,hT02_CD4-ANXA1
P_P_P0411_02226,0.0,0.0,0.0,0.0,0.0,1.4598563700253384,0.0,2.964915590199717,0.0,1.8330321285957738,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0411_02227,3.26391279133755,0.0,0.0,0.0,1.0538762769006662,0.0,2.649876523555262,2.4885926479861515,1.4538128390242224,0.0,0.0,CD4 T cell,hT01_CD4-CCR7
P_P_P0411_02228,0.0,0.0,0.0,0.0,3.049491044118626,0.0,0.0,3.2863038543800593,0.0,0.0,2.497640179363193,CD4 T cell,hT10_CD4-FOXP3
P_P_P0411_02229,0.0,0.0,0.0,0.0,3.0759542106318984,0.0,0.0,2.5708653035877633,1.2115658298498901,0.0,0.0,CD4 T cell,hT02_CD4-ANXA1
P_P_P0411_02230,0.0,0.0,0.0,0.0,0.0,2.428155808932597,0.0,3.187890060394411,0.0,0.0,1.7407977057799926,CD4 T cell,hT10_CD4-FOXP3
P_P_P0411_02231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8424620751106264,1.4361757348126725,0.0,0.0,CD4 T cell,hT02_CD4-ANXA1
