TF,n,spearman_rho,p,is_signature_gene,p_fdr_bh,significant_fdr01
NR1I3,380,-0.026466943465912943,0.6070240256814226,False,0.6945108586510289,False
ZNF714,380,-0.026407023138198815,0.6078385207311151,False,0.6949291211903739,False
ONECUT3,380,0.02632860586914991,0.6089051767548086,False,0.6955522512286132,False
MAFF,380,-0.026300902519100118,0.6092822045645991,False,0.6955522512286132,False
ZNF446,380,0.026226735458753446,0.6102920873019287,False,0.6961917104962312,False
BARHL2,380,0.025897986834785412,0.6147773158961718,False,0.700791815174723,False
ZNF683,380,-0.025800320961396728,0.6161125833137573,False,0.7017971147679885,False
ZNF565,380,0.025546527782141303,0.6195883035092786,False,0.7052372748767377,False
PAX9,380,-0.02545165056243614,0.6208898388407371,False,0.7061994640157686,False
IRF4,380,-0.02537848404964656,0.621894352608583,False,0.7068226562687859,False
ZNF668,380,0.025280803198350982,0.623236521300953,False,0.7073502965739341,False
ZNF800,380,0.02527818717444333,0.6232724835444743,False,0.7073502965739341,False
UNCX,380,-0.025078000441513263,0.626027081145992,False,0.7099559865303997,False
E2F6,380,-0.024825832740160113,0.6295043520795426,False,0.7128997096223927,False
ZC3H8,380,-0.02482297072840898,0.6295438650218417,False,0.7128997096223927,False
TBX20,380,0.024732866644241836,0.6307883818098214,False,0.7137868531005874,False
ARNTL2,380,-0.024486999332234305,0.6341896008137755,False,0.7171113966835095,False
LTF,380,-0.024372728502880584,0.635773001603835,False,0.7183770850238953,False
MYOG,380,0.02428159285873105,0.6370370184530527,False,0.7192803096756569,False
FAM170A,380,0.024166712905238696,0.6386318594575793,False,0.720555479912779,False
VAX1,380,-0.02412127082197035,0.6392631774779508,False,0.7207424608418557,False
ZNF613,380,0.023954505356784964,0.641582246001082,False,0.722830652699909,False
SOX12,380,0.023778887314878556,0.6440281901693774,False,0.7250586460961427,False
ZBTB24,380,0.02364235512926725,0.645932419030742,False,0.7261951249348649,False
HMGA2,380,-0.02358796219857173,0.6466916881218812,False,0.7261951249348649,False
ZNF681,380,0.023580970482483633,0.6467893118541891,False,0.7261951249348649,False
FOS,380,-0.023566628423671875,0.6469895856896238,False,0.7261951249348649,False
ZNF502,380,0.023538442487005592,0.6473832509109261,False,0.7261951249348649,False
ALX4,380,0.023369204554436696,0.6497490137067155,False,0.728133823151135,False
ZNF444,380,-0.023347527585679262,0.6500522891439718,False,0.728133823151135,False
ZNF276,380,-0.023257765660083873,0.6513087333212493,False,0.7285673380579907,False
TGIF2LY,380,-0.023252632300304624,0.6513806174885395,False,0.7285673380579907,False
DDIT3,380,-0.022967425790652113,0.6553795160174842,False,0.7323545370608862,False
ZNF100,380,0.022943165963630736,0.6557201212910915,False,0.7323545370608862,False
FOXH1,380,0.022910000192454268,0.6561858804285847,False,0.7323545370608862,False
ZNF80,380,0.02286831478687624,0.6567714727647382,False,0.7324799998845928,False
ARGFX,380,-0.02280801144031378,0.6576189796684849,False,0.7326755745055621,False
GTF3A,380,-0.022788489073981073,0.6578934422239866,False,0.7326755745055621,False
ZNF410,380,-0.02269569262787582,0.6591986837026438,False,0.733262008245797,False
ZFP57,380,0.022683344776183542,0.659372442212675,False,0.733262008245797,False
IRX2,380,0.02261656886052703,0.6603124274542468,False,0.733262008245797,False
NKX2-8,380,0.02261640361750975,0.6603147541955046,False,0.733262008245797,False
SOX1,380,0.022419638942358926,0.663087658826901,False,0.7358134020530772,False
ZNF557,380,-0.02205518574889241,0.6682358532700916,False,0.7409950579241417,False
NHLH2,380,0.021501957189180815,0.676080376854761,False,0.7491570675527345,False
ZNF513,380,-0.021349778743058278,0.6782443978107218,False,0.7510174018676661,False
CENPB,380,0.021100400289105713,0.681796345164748,False,0.7544108236705003,False
PAX3,380,0.020893647265648435,0.6847465090163238,False,0.7571339971123352,False
FIZ1,380,0.02041445180712271,0.691602539654389,False,0.7639842941325199,False
PRDM4,380,0.020391683463760035,0.6919289278900471,False,0.7639842941325199,False
ZNF141,380,0.020338321041851844,0.6926941109389843,False,0.7642840226183518,False
SREBF2,380,-0.02015637818278456,0.6953053999023521,False,0.7666187742513113,False
ZNF544,380,-0.020114477963929532,0.6959072738741633,False,0.7667020406215745,False
FOXD4L3,380,-0.020082169926336782,0.6963714916756678,False,0.7667020406215745,False
KIN,380,0.020008878936034983,0.6974249925570535,False,0.7673161965020034,False
ZNF280C,380,0.019829520317344664,0.7000055811481433,False,0.7696084088191234,False
HIC2,380,0.019595865414508896,0.7033725552414745,False,0.7727613310956725,False
TLX3,380,0.019487549162112965,0.7049353680940784,False,0.7739290424181797,False
OTX1,380,-0.018947815706876522,0.7127411577083195,False,0.7818804198317995,False
BRF2,380,0.018905003263483218,0.7133616218337353,False,0.7818804198317995,False
PAX6,380,-0.01888213128988167,0.7136931739162355,False,0.7818804198317995,False
NEUROD2,380,0.01881634861553336,0.7146470594659282,False,0.7823717454407757,False
ZGPAT,380,0.018527137713184993,0.7188460305726679,False,0.786412477262537,False
CREB3L3,380,0.01847282271087112,0.7196355630180229,False,0.7867202341468217,False
SEBOX,380,-0.018399080419055004,0.7207079707927041,False,0.787336583477139,False
NR5A2,380,-0.018233487267348712,0.7231181246924354,False,0.7894124520619816,False
ZIM3,380,-0.018154858288271954,0.7242635039095366,False,0.7901056406285855,False
ZNF273,380,0.018080978904292944,0.725340256892379,False,0.7907230406122554,False
ZNF527,380,0.01800598103570022,0.7264338646661226,False,0.7913579327960294,False
NKX6-2,380,-0.017946096495270274,0.7273074911735702,False,0.7917524587459118,False
ZNF679,380,-0.01779618522589483,0.7294960204818071,False,0.7935768374601808,False
ZNF131,380,-0.017759949438273234,0.7300253509706902,False,0.7935949742293739,False
ZNF189,380,0.017619756626607593,0.7320744850517471,False,0.7948271411626796,False
DNTTIP1,380,-0.017556026045472628,0.7330066362843195,False,0.7948271411626796,False
MYNN,380,-0.017545630295198743,0.7331587263082102,False,0.7948271411626796,False
ZSCAN5B,380,-0.01754194572835907,0.7332126340958052,False,0.7948271411626796,False
FBXL19,380,-0.01721594400418764,0.7379874264907109,False,0.7994433423426315,False
POU5F2,380,0.017097388673425036,0.7397263608728655,False,0.8007667179239131,False
FOXN1,380,0.017061285167944744,0.7402561801767609,False,0.8007802703798923,False
ZNF181,380,0.016934258265418153,0.7421212754834722,False,0.801734759393994,False
ZNF830,380,-0.01693064428029309,0.7421743606018045,False,0.801734759393994,False
SIX6,380,0.016701874005613463,0.7455371987242061,False,0.804805846321528,False
STAT4,380,0.016544414831666143,0.7478546035191878,False,0.8067448963398625,False
HOXA7,380,0.016083530963151862,0.7546506438604746,False,0.8127135327154386,False
ZNF226,380,0.016063990468585608,0.754939204218827,False,0.8127135327154386,False
NR4A1,380,-0.016062408231005607,0.7549625710883725,False,0.8127135327154386,False
VDR,380,0.015760585296300252,0.7594240275433313,False,0.816696234306933,False
ZNF140,380,0.015666057005919845,0.7608229658557867,False,0.816696234306933,False
OTP,380,-0.015652273436963522,0.7610270161623931,False,0.816696234306933,False
ZNF691,380,0.015649124571992648,0.7610736339066784,False,0.816696234306933,False
OLIG3,380,0.01563382355622127,0.761300171902393,False,0.816696234306933,False
ADNP2,380,-0.015587002123989691,0.7619935094969643,False,0.8168739284635047,False
ZNF354A,380,-0.015300949416454037,0.7662335277745844,False,0.8208508657405237,False
ZBTB3,380,-0.015155421803015122,0.7683933001370171,False,0.8225953171591304,False
NKX2-2,380,0.015061643042163503,0.769786019384679,False,0.8235167643451854,False
IRF2,380,-0.014962401000442363,0.7712606803008735,False,0.8245245394376741,False
NR2E3,380,0.014741408316831697,0.7745474148857231,False,0.8274668034803998,False
NR5A1,380,-0.014657678009215185,0.7757937573281548,False,0.8282267147199888,False
DEAF1,380,0.01462092422960532,0.7763410266166526,False,0.8282397720210739,False
PAX8,380,0.014452511828126192,0.7788501232612004,False,0.8298661296972112,False
GSX2,380,0.014446639577373917,0.778937652745509,False,0.8298661296972112,False
ZNF645,380,-0.014281991312502098,0.7813929687172652,False,0.831025580013717,False
TFAP2D,380,-0.014281991312502098,0.7813929687172652,False,0.831025580013717,False
ZNF765,380,-0.014265671074240246,0.781636462855279,False,0.831025580013717,False
PRDM5,380,0.013969970670058923,0.7860519142212428,False,0.8351464400923018,False
FOXD4,380,0.013930384272254414,0.7866435493780146,False,0.8352017931667809,False
FOXI1,380,-0.013868376677411347,0.7875705251584019,False,0.8356128669946581,False
STAT6,380,0.013386563222751158,0.7947834633725381,False,0.842688220068965,False
ZNF575,380,0.013114023090824862,0.7988712913486802,False,0.846442682414618,False
RBPJL,380,-0.013067013539510909,0.7995769463023559,False,0.8466108843201415,False
LHX2,380,-0.012864016018950616,0.8026259837037352,False,0.849258388771963,False
HOXB8,380,-0.012759100721037593,0.8042029960888462,False,0.8503457909464028,False
RHOXF1,380,0.012540740266323586,0.8074877748093611,False,0.853236228945318,False
PDX1,380,0.012424795070108064,0.8092333082046141,False,0.8544973813784056,False
ZNF580,380,-0.012318420705351784,0.8108355867079482,False,0.8556056497777121,False
HSF1,380,-0.012114851898742746,0.8139040662074782,False,0.8582585112324089,False
HOXA10,380,-0.012067617807514787,0.8146164544270457,False,0.858424963548718,False
FOXN2,380,-0.011962068577585874,0.8162089071674854,False,0.8595179512212703,False
NKX1-2,380,-0.01168204109288772,0.820437413357888,False,0.8633834914194498,False
NEUROG3,380,-0.01154512460710661,0.8225067988339017,False,0.8649731824693477,False
ZNF782,380,0.011126646796996847,0.8288393321227248,False,0.8710409274446558,False
ZNF563,380,0.010870117891751923,0.8327267174166946,False,0.8745325363372071,False
NFE2L2,380,0.010574255698566098,0.837215209669229,False,0.8786502675037061,False
ZNF473,380,-0.010320989690086936,0.8410616826918551,False,0.8812702873269337,False
SOX9,380,-0.010311275944603194,0.8412092859223368,False,0.8812702873269337,False
ARX,380,0.010237560538525958,0.8423295941009886,False,0.8812702873269337,False
SHOX,380,-0.010228178241250765,0.8424722067489623,False,0.8812702873269337,False
FOXN4,380,0.010203278722278794,0.8428507089672522,False,0.8812702873269337,False
ZNF324B,380,0.010185074876933261,0.8431274518935328,False,0.8812702873269337,False
NEUROG1,380,-0.010046518898738362,0.8452344712449575,False,0.8828351078366798,False
ZNF630,380,0.01001163280022551,0.8457651582182146,False,0.8828351078366798,False
TCF7,380,0.009908542128769708,0.8473337788957089,False,0.8838764755596749,False
ZNF184,380,0.009790784968688928,0.8491263008686913,False,0.8851498409055448,False
ZNF735,380,0.00967596013153287,0.8508749350485617,False,0.886375773522997,False
KDM2B,380,0.009635741503412152,0.8514875861066591,False,0.886417473633563,False
ALX1,380,0.009500390254451981,0.8535500478029391,False,0.8879673884401543,False
ZNF233,380,0.009328441034695078,0.8561716205805614,False,0.8900964866747543,False
ZNF596,380,0.008974815144643341,0.8615680129401853,False,0.8951055597526221,False
RAX2,380,-0.00886929825532592,0.863179478374704,False,0.8961782914312821,False
ZNF607,380,-0.008801838944141582,0.8642100219651996,False,0.8966468592507567,False
ZBTB7B,380,0.008663761263466772,0.8663200842515474,False,0.89823408601567,False
HES4,380,0.008499155081618191,0.8688367865308861,False,0.8997315023294291,False
ZBTB45,380,-0.008493273138121395,0.86892674159076,False,0.8997315023294291,False
FEZF2,380,0.008433621300621518,0.8698391177478195,False,0.9000741672952036,False
NKX2-4,380,-0.008208947174353196,0.8732770529725935,False,0.9028966575688927,False
PKNOX1,380,-0.008179140676446942,0.8737333288360474,False,0.9028966575688927,False
TBPL2,380,-0.008116861274333408,0.8746868325677126,False,0.9032789972080181,False
INSM1,380,0.007839133975104263,0.8789410520812315,False,0.907067165747831,False
CPXCR1,380,-0.007599730770827897,0.8826110247160462,False,0.9102477456765087,False
ZNF263,380,-0.00750938084875787,0.883996716374699,False,0.9110698514966938,False
SP140,380,-0.007284646808626388,0.8874449741850485,False,0.9140151829929841,False
MAFA,380,-0.007132586627513631,0.8897793524592807,False,0.9158101313876107,False
ZNF341,380,0.006883142451766382,0.8936107910436992,False,0.9191425279306621,False
LIN28A,380,-0.006733514693886343,0.8959102519634524,False,0.9208957968389272,False
DR1,380,-0.0065071202810426864,0.8993911036840894,False,0.9238602710703188,False
VSX2,380,-0.006449855077360723,0.9002718739412876,False,0.9241517644967594,False
ZBTB7A,380,-0.006397354549965464,0.901079468376188,False,0.9243678045370041,False
PROP1,380,-0.006276960957851076,0.9029318182348809,False,0.9256546057136394,False
IRF9,380,0.006190935529267053,0.9042557099817807,False,0.9259114469165662,False
ZNF664,380,0.006182949645002746,0.9043786225696693,False,0.9259114469165662,False
TPRX1,380,0.006119804261876497,0.9053505878618154,False,0.9259765623046297,False
ZBTB5,380,-0.006101096400819042,0.9056385757940628,False,0.9259765623046297,False
DBX1,380,0.005622921280799275,0.9130036726268398,False,0.9328908813375235,False
ZBTB7C,380,-0.005580265675233183,0.9136610471528955,False,0.9329467684648299,False
KLF5,380,-0.005470312545381656,0.915355828241204,False,0.9340611879481765,False
HES2,380,-0.005292137226634465,0.9181029740844855,False,0.9362473016355624,False
ZNF562,380,-0.004930103559859334,0.9236878542492966,False,0.9413224479117255,False
GMEB2,380,-0.004773414267308322,0.9261061862242156,False,0.9431455642419576,False
ZNF277,380,0.004735247661507352,0.926695350912156,False,0.9431455642419576,False
ANKZF1,380,0.0040208024121779614,0.9377310354185249,False,0.9535118161779902,False
PAX5,380,0.00399610668523619,0.9381127235394567,False,0.9535118161779902,False
TBX10,380,0.0039498644309911264,0.9388274649260713,False,0.953612149413096,False
ARID3C,380,-0.0037904662659368022,0.9412915683807759,False,0.955074215517164,False
ZNF26,380,0.0037769325547362615,0.9415008093534833,False,0.955074215517164,False
PLAGL2,380,-0.003537065128511517,0.9452099874440413,False,0.9582089460139986,False
ZNF124,380,0.0033677590351483557,0.9478287610289429,False,0.9602348966445049,False
MYCN,380,-0.0031629494684227996,0.9509974390518507,False,0.9628149350243721,False
AKNA,380,-0.002998003190728453,0.9535499421743678,False,0.9647681767881839,False
ZNF354B,380,0.0029103612348138075,0.954906374664335,False,0.9649862731529096,False
EGR4,380,-0.0029035204518302353,0.9550122548257478,False,0.9649862731529096,False
ZNF658,380,-0.002666192103503391,0.9586860484168834,False,0.9680665381274205,False
ELK1,380,-0.002559299086103941,0.9603410203248189,False,0.9690691459628239,False
ZNF774,380,-0.0025211976000262537,0.9609309683804488,False,0.9690691459628239,False
NHLH1,380,0.0021891290498437022,0.966073451145935,False,0.9736208999830126,False
SP5,380,0.00208720031622953,0.9676522325989279,False,0.9745775250898766,False
JUNB,380,0.002014084706077555,0.9687848036671617,False,0.9750474680415838,False
LIN28B,380,-0.0019757533204874033,0.9693785874134351,False,0.9750474680415838,False
PRDM14,380,-0.0018299249505126629,0.9716377369464655,False,0.9766852057098238,False
HOXA13,380,-0.0017839851494603409,0.9723494767261452,False,0.9767663789565689,False
NR2E1,380,-0.00137035547911094,0.9787587111336723,False,0.9825671107878889,False
UBP1,380,0.0012664449385466272,0.9803690465434822,False,0.9835458743028584,False
ZNF574,380,-0.001215495977258115,0.9811586486694257,False,0.9837005104535433,False
PAX2,380,0.0011461065313492758,0.9822340690841613,False,0.9840504625994885,False
LHX3,380,-0.0011109415717956,0.9827790795728741,False,0.9840504625994885,False
EOMES,380,-0.0010168416383215357,0.9842375430978723,False,0.9848737664612193,False
TRAFD1,380,0.0005928785791461392,0.990809165982693,False,0.990809165982693,False
