,spearman_rho
EXTL1,0.4662264664725549
MYOCD,0.4661753303323534
ZNF229,0.4659660479495028
C12orf59,0.46567418135433114
C14orf4,0.4656561678134455
SAMD4A,0.4655417632243198
SNX29,0.465475484281819
DENND5A,0.46544601166971583
PRSS35,0.4654009410271635
ZNF467,0.4652763722227052
MDGA1,0.46524241376356673
C7orf58,0.46523148674385195
RFTN2,0.46514805053078717
JAKMIP2,0.4650320100263806
FAM70A,0.46502412561019957
FAM198B,0.46462892391253247
TSPAN2,0.4645617179660213
ST3GAL6,0.46388920341125994
RGL1,0.46382463842360894
NXPH3,0.46380794964129
LEPREL2,0.46376567704492483
MAP7D1,0.46370965745285364
WWC2,0.46364140897289957
NEFH,0.4636162846785495
CHRDL1,0.4634444164575538
PTHLH,0.46332129249405385
CAV1,0.463082794475585
PCDHGC5,0.4630250433335449
MMP19,0.46291881639435095
NEGR1,0.46281038546594083
THBS3,0.46253704585324285
ARHGAP24,0.46247443143943673
C6orf145,0.4624309710641392
THSD1,0.46239486973683874
STMN2,0.46228097325005546
PDZD2,0.4621082313920109
KIF17,0.46207566278599965
TGFB1,0.46199597594070313
ITGA10,0.4618317282306515
MPP2,0.4618195907948576
TRPC4,0.4615590943419676
BRSK1,0.4615010651149682
NR3C1,0.46140645536622504
PDE10A,0.4613078082779383
APBB1,0.46118316180950075
RCN3,0.46073252916111834
CHRM2,0.4607106437263331
NUMBL,0.4606765684523515
PDGFRA,0.46057129898467597
F2R,0.460380763524755
NKAIN4,0.46026678969280926
FKBP14,0.4601943085219173
ZNF542,0.46018020476843946
TPST1,0.46002205623117687
TMTC1,0.4599597452628781
DKK2,0.45991681485374686
FMO2,0.4596724243569746
KERA,0.4596431953748415
LGALS1,0.45942796438403277
THSD7B,0.45935401427926925
SHANK3,0.45932687413956874
ROR2,0.459323570212424
EBF3,0.45916462212007714
TMEM136,0.45897438294701287
CGNL1,0.45890290640625714
ITGAM,0.45884884819926325
HIPK3,0.4588265267924127
WISP1,0.45880340134552267
LOC644538,0.4585861143897183
ITGA1,0.45843550254317356
THPO,0.4579155095391812
ADD2,0.4578271881462564
PIK3CA,0.45772020301160404
NNMT,0.4576832466678764
TUBA1A,0.45762663964900424
LEPRE1,0.457434868235198
PGCP,0.4572405814599585
MAST4,0.45721104861159734
S1PR1,0.45678137710512323
C3orf18,0.45653404533801956
FOXS1,0.4564502861101527
ST3GAL3,0.4559974351725284
TMEM119,0.4556974219497396
FBLN7,0.4556450506216406
PLEKHG2,0.45551803578157735
USHBP1,0.4553213109678228
DYNC2H1,0.4552511604512419
KCNA1,0.4552301930385909
HGF,0.4544431611450625
KCND1,0.45425978234014086
NR2F2,0.45402684901387735
FBXL22,0.45388412813376317
SNAP25,0.4538234584899124
TM6SF1,0.4534740254860256
SPSB1,0.453409732947958
CCKBR,0.453340442434838
ZSWIM4,0.4532130887630093
UCHL1,0.45319034204097214
CALU,0.45316155218461507
LRRN4CL,0.4531596200482421
PODNL1,0.45312159232667415
KCNK2,0.4531112866782053
MARVELD1,0.4530013274434564
FHL3,0.4529412102397193
PALM2-AKAP2,0.4528364957159814
SOX5,0.45263408992712345
ITPKB,0.45254234767739215
GDF5,0.45242219226474484
ANGPT1,0.45235245075875447
TNFSF12,0.45232609831094833
TECTA,0.452282419483133
ADAMTS2,0.4519532875032371
KIAA0430,0.45180267244742817
PTGIR,0.4517984074373361
MARCO,0.4517640855319871
PLEKHH2,0.4516901898740787
NLGN3,0.4516739679106604
NAP1L6,0.4515718562322236
NBEA,0.4515358741128533
GNAL,0.4513386063032397
YPEL4,0.4513338124901009
DYNC1I1,0.45120731342483805
LIFR,0.45116566650409967
ZMIZ1,0.4509991138616421
HIVEP2,0.4509938053109951
RELN,0.4509183444569877
LRFN5,0.4508167498206666
CAV2,0.4505369177792793
SPIN1,0.4505151307865641
TNFSF4,0.4504014209764112
SFRP1,0.44986206190855604
AKAP13,0.44984116443380867
MAN1C1,0.44962681222271966
SCARA3,0.4495911407683904
PLXND1,0.44939675711619337
ZNF660,0.44918929870728286
SORBS1,0.44916962732131666
TGFBR1,0.449108705398177
KCNJ5,0.44897036429433784
TOR1AIP1,0.44895062806596336
TWIST2,0.4489208269573677
REM1,0.44888927184388716
CC2D2A,0.4486597183319397
DCLK2,0.448602860325048
BCAM,0.4485538466318224
CDR1,0.44852955233045116
PRKCDBP,0.448516840559583
KIF7,0.4484745573488436
ROR1,0.44843694421371405
PDE5A,0.44839985325783877
C6orf225,0.44834555524081043
CRLF1,0.44831760918588454
AKAP6,0.44812343528960547
NMUR1,0.4479499386733001
GRIA3,0.44776135300805403
P2RX7,0.44773735655902996
MDFIC,0.44765492255402606
PCDH17,0.4476302478007676
ST8SIA2,0.44723011443371047
ARHGAP20,0.44709458360096327
C5AR1,0.4470099380424054
KCNMA1,0.44691843967520944
USP44,0.4468709728642658
C20orf160,0.4468434409569981
VAT1,0.44654441279022467
GPBAR1,0.4462134356451083
TAL1,0.4461328356914712
PCDHB10,0.44605600225076336
EMP3,0.44599090425058985
NPAS3,0.4459893343109946
KATNAL1,0.4457255939938878
ELOVL2,0.44570304296798724
TCEA2,0.4453958901570121
CLEC5A,0.44535571139826
C10orf26,0.44507462640244205
C5orf41,0.44474210943330406
GYPC,0.44449040633894793
TMEM132B,0.4444220283203833
HOOK3,0.44432167264470074
GRP,0.44394902268959896
STAC2,0.4439011205385104
MSR1,0.44363711673409295
GEM,0.4434964603779835
LEF1,0.4434836920492268
ZNF425,0.44334376496703476
DCAF5,0.4432805901923447
PPAP2B,0.4431731325881221
FZD8,0.4430880885132956
NOS1,0.4430544830473422
VGLL4,0.44288473905848574
HS3ST3A1,0.4428479405893349
WNT9A,0.4428343452520458
IL6ST,0.4424947396244247
ADARB1,0.4424434552374471
VWF,0.44239491052014884
GNA12,0.44237263250657755
BASP1,0.442363901528399
SRGAP2,0.4422168286539659
PAK3,0.4421550608795326
CX3CR1,0.4420684111696711
BAI1,0.44206495653345845
CAP2,0.44205482806606966
CUBN,0.4415378020966505
TMEM35,0.4414128389781862
IGF1,0.44130929407842884
LPPR2,0.4412727210703263
LYVE1,0.4412711933443813
SHC1,0.44057738282508024
DIO2,0.44054068653271405
TMEM121,0.4403768597893539
KDR,0.4403675894313268
GPSM1,0.4403194178932619
NLGN1,0.44024715263835873
SEC31A,0.4402189586365113
SLC2A3,0.4402144523241399
PRAM1,0.4399143993814882
ITGAV,0.4398718298977765
ANXA6,0.43978848461071535
GPR173,0.43968005717529796
NLRP12,0.43959735558925805
SUSD2,0.4395630458463912
CLSTN2,0.43945586004590403
NGF,0.43937766563008546
DIRAS3,0.43924173855057197
FOXN3,0.43919663530916764
MMP11,0.4391843542917493
PAMR1,0.43917885116582156
EYA4,0.4390665305416965
POU6F1,0.43905596732699775
PARD6G,0.43905011063451177
LPP,0.438983398717396
GPR85,0.438778715835484
C8orf42,0.43875799081779765
ECM1,0.4386976972683034
HS3ST2,0.43859258754794067
CDC42EP3,0.4384989332179109
PCDHB16,0.4381914815039767
PDZRN3,0.4378846871120239
PURG,0.43776483989645065
C4A,0.43775304253647634
HDAC7,0.43759825415810166
TTC7B,0.4375778374751873
PTPRZ1,0.4372745745080703
PRKAB2,0.43726309415291315
SUFU,0.43724382173523735
DKFZp434J0226,0.43710682305348036
TCEAL3,0.43701417111265506
CSRP2,0.43693609787700766
ATP1A2,0.43675025740421003
WDR47,0.4367189825767941
C10orf114,0.43671739150086597
OBSL1,0.43650408465648843
WBSCR17,0.4364373795076544
TSPYL2,0.43609572987850925
RASIP1,0.43607142540840893
GPRC5B,0.43597666988170747
ABL2,0.43597514620246625
ARMC9,0.4359443328664025
SUSD4,0.4357172380827969
PTPRS,0.43544427704766947
LSAMP,0.43533071839199006
HIGD1B,0.4351041838956844
NRIP2,0.4349548101653469
PDGFRL,0.43453749732379343
FAM133A,0.4343682084425259
ENG,0.43432458461432943
C20orf200,0.4337929518298136
DCAF12L2,0.43359035483134034
SERPINH1,0.43357902582276464
CHST11,0.43337795205384344
KLHL5,0.4333529208896931
ATXN1L,0.4330453259551318
SYNC,0.43292817276016665
KCNAB1,0.43268501355757344
GLIS1,0.43263956228860356
SRPX,0.4323442166350639
ITIH3,0.43230262130013686
TRIL,0.4322197658198872
AFF3,0.43209425118846767
ZNF281,0.4319235196506389
RASSF2,0.4319153371671988
AKAP2,0.4316716540431973
TRIM6,0.4316702002827369
IKZF4,0.43166493908602876
ABCA1,0.4314133780724793
FAM196B,0.4313320775998583
OPCML,0.43132828977133447
ESAM,0.43129929127239275
TWIST1,0.43108702456614295
CYP7B1,0.4310433482863556
CRTC3,0.43057526150682945
SOX7,0.43040887585764276
PIAS3,0.430223536422679
CDON,0.4300498531702785
SEMA4C,0.4300468770082528
HECW2,0.42990490595037134
ADCY5,0.4297432379853568
BAALC,0.4296182486938215
STAC,0.42960781827565153
MSC,0.4293369776271971
VPS39,0.42927154637878756
ZNF727,0.4291555455241876
C6orf155,0.4291495714263174
SIX4,0.42913195288849454
SYNGR1,0.4290187874892035
TREM2,0.4287730082850493
ATRNL1,0.42872720780230394
GPX3,0.42872444310383984
LRCH3,0.428697747207457
CHD3,0.42867277879499505
CYR61,0.4285608844418654
FES,0.4285076484450602
HSPB6,0.42847104872462916
TACR1,0.42836093748483917
PLEKHG4B,0.42833111832611115
GNAI2,0.4281299453795253
PCDHGB6,0.4277496840032027
ELMOD1,0.42759955344277145
SERPINE1,0.42747529345677815
KIAA0754,0.42738007793667093
ZFYVE1,0.42736962559097813
TBX1,0.42722871451591765
CSRP1,0.42714317656186884
PDE7B,0.42706819058237533
SEMA6B,0.4270304120320987
FYN,0.42692971887000497
PAM,0.4268548940562012
PCNX,0.4268123674466801
ZNF385B,0.4266756904427459
TMEM25,0.42667328721708503
FMNL3,0.42655993301054496
LOC344595,0.426503291624926
TRIM46,0.42644832260405324
C6orf174,0.4264037953648221
MAMLD1,0.42628984938498327
MAB21L1,0.4260318555373331
NDST1,0.4260202951623278
BSN,0.42601721689828137
ZNF385D,0.42599945011089635
ABCA9,0.4259693838643691
ZHX2,0.42587710984679783
TMEM233,0.425667457643624
AFAP1,0.4256199067898727
ZNF781,0.42511771125176595
NFATC4,0.42491287286048124
PRR16,0.4248796344075767
ADAMTSL1,0.42485798385471674
PLXNC1,0.42485568078919855
KANK4,0.42467178370452696
CDH19,0.42467161384111035
WNK3,0.42466635206108255
PKD1,0.4245561932737554
PARVA,0.42436534266937936
CXCL12,0.42434264839803765
C10orf140,0.42432483546147187
ST8SIA1,0.4241945173360243
VIPR2,0.4240826821821699
PENK,0.4239801275251363
DLX5,0.42391947632072924
COL24A1,0.4238058211367008
ZNF354C,0.42375988511045165
EMX2OS,0.42368863081659414
CTSK,0.42348968026044725
CADM1,0.4234679913595264
OSCAR,0.42340834103012503
LMCD1,0.4233342800903765
C17orf103,0.42330767539754927
CSF1R,0.42329171719927144
BEX4,0.423254898751228
RFPL1S,0.423221961188555
TCF15,0.4232144527969843
SLC4A3,0.4232099111830563
TMEM45A,0.42318483730636586
EPHA6,0.4231563798304296
EPYC,0.4230051901713612
TMEM132E,0.4228201069296993
CYP19A1,0.42269169535417317
ZNF471,0.422668699923685
TBCEL,0.4223179232915748
EBF2,0.42218863744793705
RASL11B,0.4219840831242973
DPYSL4,0.4216936266915108
KIAA0247,0.4216547486799173
SDK1,0.4215921803027892
FAM65A,0.42120610978218775
CIC,0.42116169121225155
C1orf95,0.42107085687832563
DES,0.4210052903923886
GREM2,0.4209128171645391
SLITRK3,0.4209122920826595
MECP2,0.42061978685815626
TCEAL6,0.42061311689089953
FXYD1,0.4205687375125104
HAND1,0.420535060859491
CLASP1,0.42025380108466204
ABLIM3,0.42015252811995707
ALDH1L2,0.41996377906061105
GPR146,0.41990381021739553
CLIP1,0.4197315676356055
TDRD9,0.41939684303477376
ZNF423,0.41939542027352167
TGFBR2,0.4193860036132948
PBX3,0.4190411540767405
ADAMTS1,0.4188550540628777
DNAJB4,0.41878542104695926
GAL3ST4,0.41872424040586903
MEF2D,0.4187180848503441
TJP1,0.41865635903918025
KLHDC8A,0.41851034123702835
DST,0.4184517133434276
SIGLEC9,0.41836537368609644
KLHL30,0.41832028732282306
SLC11A1,0.41809367121614244
PECAM1,0.4180708524382173
ZNF385A,0.41802966289937393
ZNF641,0.41793942617404983
VPS13B,0.41778602298347156
C1orf198,0.4177635372971626
SLC2A14,0.4176640547677778
KCNK3,0.41764276673678424
C1QTNF6,0.4174392893019844
GPR68,0.417012023111821
LOC441204,0.4169826043295
KLF7,0.4169813605679752
C4orf38,0.41688048246528486
SLC35F1,0.4167885421752146
SH3BP5,0.41675431679881475
S1PR5,0.4163267501975361
RGS5,0.4163176346749421
TMEM74,0.41628952274483383
PRIMA1,0.4157180784887377
APBA2,0.4156882320219106
ZNF366,0.4156475410538743
ZNF436,0.4156030357207546
SH2D3C,0.41553508763423197
TCEAL5,0.41525795689239026
CARD8,0.41523365515153116
TMEM43,0.4151593592683576
TECPR2,0.4150739248310523
ST6GAL2,0.4150379124990031
UNC5C,0.4150153650388777
C5orf53,0.4150006834158799
LOC144571,0.4149682488237491
ELTD1,0.41496707502230784
SLC9A9,0.4148654202402441
RORB,0.41479476257653725
RUNDC2A,0.4147759377660207
C2orf86,0.41464812801012074
ARID4B,0.4146252879344723
DOCK1,0.4146124993540404
APOD,0.41449436719327926
FOXF1,0.41442786597362663
CFL2,0.41433674307937207
CLSTN3,0.4140407020036994
STAB1,0.4139249601472733
CD99L2,0.4137627202101087
AQP1,0.41375879497016893
FAM126A,0.4136603909920592
CST2,0.41364305580976835
ELFN1,0.413589670272189
PCDHA3,0.41345684386725495
MYO9A,0.41313697649820397
HHIP,0.413030255635505
AK5,0.41287422439145477
PTPN21,0.41269917985937515
RNF165,0.412688271329997
PPP1R12B,0.4126432845819743
HSD17B14,0.4125588973045363
RAB3IL1,0.41252665929209725
MAGEH1,0.4122139065641857
FBXO27,0.4121059208758497
LOXL3,0.4120783881488611
PRRG3,0.41206557980676767
EDA2R,0.41194093989697966
SOX10,0.41187202893850544
NBPF10,0.4117596470086837
UACA,0.41171479785692094
MGC45800,0.41145750179730767
OSBPL6,0.4114315793871759
CCDC3,0.41140496638632207
CHSY1,0.41138418296436197
TRIO,0.41133073394638353
KLC1,0.4109871942752399
KDELC1,0.4109840342902092
OR51E2,0.41064888200855804
CREBBP,0.4106257849262394
GPM6A,0.4104645144182869
GABARAPL1,0.4104258915140475
C5orf46,0.41037849045109775
PARD3B,0.41032497596315914
JPH4,0.41027706563775695
GJA4,0.4102651859946499
GPR4,0.4100485513890028
CDC42BPA,0.4099986923017839
CACNA1C,0.40992308366905555
IGF2,0.409899748099218
LOC401093,0.4098870245230574
MID2,0.40975974279156674
CCL14,0.40972273895924366
USP11,0.4096501466405657
FNBP1,0.40958287964052
VAX2,0.40953008291034054
GULP1,0.4095151550309017
C8orf85,0.4094424731044077
RARRES2,0.4094413204754755
C2orf74,0.4094206798963141
PLAC9,0.4093559373416532
TTYH2,0.40928004335390694
C8orf48,0.409230348845237
PGM5P2,0.4091545174628731
MCTP1,0.40882688521482086
SASH1,0.40876257448229225
LRRN2,0.4087370225898036
CLDN5,0.4083999575520036
HSN2,0.4082747560883602
PHACTR1,0.4082728124389595
TRIM9,0.40804937774617983
TMEM100,0.4078362449868767
PIP4K2B,0.40780209761081626
EMCN,0.4077139191389914
GPR137B,0.4077035333506403
MAGED4,0.4077015386162402
MAPKBP1,0.40768578517947107
JMY,0.4076468334745123
TM7SF4,0.4075916232488891
CALB2,0.4073681900362259
LEPR,0.40728941669641655
DMPK,0.4072703538606965
HRC,0.4072318985758639
SLC7A2,0.4071468900654184
C20orf117,0.40698740035979314
MAP4,0.40691234946300603
CDYL2,0.4068610831961018
KCTD7,0.40678373833929804
EGR2,0.4067050646750303
PCDHA12,0.4067046723482373
ADAMTSL2,0.4065356020926997
PCSK5,0.4065076965798677
ANKRD50,0.40634053882527327
HERC1,0.4062556621480802
MYOC,0.4062244403073264
TM4SF19,0.40611650689872153
KIAA0355,0.4061101098943606
BMP8A,0.4060560605664221
CAMK2A,0.4059416206341163
MYH9,0.4058992410419007
KCTD15,0.4055341650061494
ENPEP,0.4054081804375477
NAP1L2,0.405210471237997
PIK3R6,0.4050930416210512
LOC283867,0.405090443899358
MGC42105,0.4050824561188678
KIF1A,0.40504627144741245
CDKN1C,0.4049845480106498
HEY1,0.40472397981302644
MED13L,0.40447840857659006
PTPRU,0.4044349505217151
CDH23,0.4044309071351216
PJA2,0.4043458202105751
ZNF568,0.40428007327079846
ANKRD34A,0.40425888686475636
CHST14,0.4041664716671242
SNX33,0.4040229914309839
KCNIP3,0.403927387560727
ULK1,0.4036957456569723
MAP9,0.4034635639745927
SIRPB2,0.403419103233158
SLC24A1,0.40337449920216767
CTSF,0.40333103724420627
EGFLAM,0.4030813132473667
KLHL20,0.402931840056161
EHBP1,0.40264373424319916
CD33,0.40251063282599525
GPR21,0.4023256652273863
SCUBE3,0.40231411568256614
FMN2,0.4022520294040294
RDX,0.4020353499051821
PLSCR3,0.401918003037698
CYP21A2,0.40179332312920957
PCDHA6,0.40166308339936385
TRIM23,0.40153563863650843
TSPAN4,0.40149686252853173
PGM5,0.40142764596919683
NR2F1,0.4013562436366534
ZNF609,0.4013126152074942
PHLDA3,0.4011586778130166
MKL2,0.4011350840364645
KCNIP1,0.4011068638494424
RABGAP1,0.40103092554562836
MMP8,0.4008832591647755
BBS9,0.40082160747570905
ZCCHC5,0.40080027432098286
TMEM22,0.40065561828468177
RGS2,0.4006555308435398
TCF21,0.40045837940695866
KIAA1467,0.4003914595126418
UBE2H,0.4003229827982092
CD163,0.4001180501798471
BCL6,0.39973533826330776
DBN1,0.39942886045218295
ZNF382,0.39919350583923446
GGN,0.39901544463966077
ANGPTL7,0.3990089592129774
ADAMTS14,0.3988350903370182
GRASP,0.3987401552767786
KCNJ15,0.3984935797048416
MEG3,0.39838351242175835
RPS6KA2,0.3982959895361628
C3,0.39826621986006244
DDIT4L,0.39807027803810746
CYGB,0.39804574183556224
EPHB6,0.39798109699090894
C19orf59,0.3978966919599548
PEA15,0.39787251535652035
CD300LB,0.39785701078263863
PDPN,0.39785357637248236
C7,0.39751707577643114
CCDC102A,0.39748652060045647
NPAS4,0.39742840383515793
TNFAIP6,0.3974058706883336
AFF4,0.39740195827137736
MUM1L1,0.3973962956093532
TXLNB,0.3973134282336785
C1orf114,0.3973124037674304
DTNA,0.39719354131148893
DPYD,0.39706632821834253
TMEFF1,0.39697193823817
PLBD2,0.39694571265255835
FIGNL2,0.3969009750239473
FHL5,0.3966962987816334
BMF,0.3966890376452484
RADIL,0.39660205096693096
GTF2I,0.39619651936549244
TMEM86A,0.3961489762483914
LDB1,0.39609904650593925
LRRC55,0.39607034659015433
MTR,0.39595618942608174
SEMA3E,0.39562561311334865
ARSB,0.3955155967543403
PCDHGC4,0.39543155892761894
ADAM8,0.39526419176380495
RASA4,0.3952628809035955
OAZ2,0.3951824245775386
SPTBN4,0.39505360436090003
CHRDL2,0.3949251982819235
LDLRAD2,0.394756692771763
TET1,0.39453977281477626
PPP2R2B,0.394424592879857
ATP6V1G2,0.39422760922842986
FYCO1,0.3941617636462659
CLEC1A,0.39390856161380383
ADAM19,0.39370370532953974
DOCK4,0.39348247878508996
IGF1R,0.3931523154349592
PCDHGB5,0.39307175823472934
NRSN1,0.3930384214401705
LZTS2,0.39290464893069504
PAPPA2,0.39272043843957055
HCFC2,0.3926320261168037
ASH1L,0.3923700819784728
PIP4K2A,0.3923259338232606
PPP1R12A,0.39223820780748897
PCDHGB4,0.3921299914100934
ROBO4,0.3920476172410856
BEND5,0.3920335112305832
CD36,0.39187618814929776
ZNF333,0.3917257355962753
ANO6,0.39171190726360267
ARNT,0.3915598366402434
MAML2,0.3915530203255762
WFDC1,0.3915377546570808
LOC283856,0.3915217274803133
VCAM1,0.3915062438365704
EMX2,0.39145410530649266
FCGR1B,0.3914433958082131
SLITRK5,0.3914265098799113
SLC8A3,0.39118082935696485
GADD45B,0.3910897200596565
RAMP2,0.39085539344207304
LOC285548,0.3908500431213643
HRH2,0.3908490472847537
RBM43,0.390803465275732
AOX1,0.3907476069724444
ANKS1B,0.39053026221722104
ZBTB16,0.3904943690714627
FCGR2C,0.3903940667873133
C15orf52,0.3903860339427355
CHRNB4,0.39034450716257707
PRG4,0.39027256187780157
FMOD,0.3902224251290539
PEG10,0.39017755592417597
CCDC85A,0.3900999867638462
ZNF853,0.3898603266281003
FAM161B,0.3896894526691387
TRPC6,0.3896449330813446
MYADM,0.3896151470487937
SOBP,0.38953746702612474
IL1RAP,0.3894742320940855
MKL1,0.3892782666063391
HECTD2,0.3891144034305178
ANKRD53,0.3890715275468153
PDGFD,0.3889970293349666
KCTD10,0.3889913051451882
SNAP91,0.38896391087025706
DYNC1LI2,0.38895826947867773
CILP2,0.38893057410507886
LARP6,0.38872788560354093
DIRC3,0.38868406701619873
CXCR7,0.38863361096908333
RTN1,0.388556743687308
CCDC50,0.3884181702391752
FCGR1C,0.3882693149449108
EFCAB1,0.38825606272851965
RYR2,0.3881716050968938
PRRT1,0.3879276617145276
KLF12,0.38789390483242825
SORCS1,0.387780845350258
BCL9L,0.38766224802947913
DCTN1,0.38756544781314095
SPIN2A,0.3875021310353495
REST,0.3874458749028421
WDFY3,0.3874342246466944
ZRANB1,0.38741165001727057
ARID5B,0.38736837321879686
CADM3,0.38736171403459047
CATSPER1,0.38722221572459153
FAM13B,0.3872118312794586
MMRN1,0.38703146624962287
ZCCHC18,0.3870094732986522
MMP17,0.38693859252276136
CCDC89,0.38660392231674984
CPXM1,0.3865591362872504
APLNR,0.3865122019243956
BICD2,0.3864299686835339
CYP11A1,0.38639112311061363
FAM20A,0.3863832901043138
WNT9B,0.3861774534053087
SHISA3,0.38613346158001943
KRBA2,0.38611304578096745
NEFL,0.38605360775832354
FAM176B,0.3858814004709257
RAB3GAP1,0.38573703185080316
PCDHB19P,0.385614636537229
CCNA1,0.38560331206626436
PRRX2,0.3855844698600598
SLC46A2,0.385514109920283
ERC1,0.38541404634346055
HTR7P1,0.3853720903980333
BDNF,0.3853047240673796
SENP7,0.3852451483154015
PLEKHO1,0.3851313098623292
KL,0.3851196641235024
EP300,0.38496564344821266
RAB9B,0.3849390685818697
C3AR1,0.38488006139149944
ABCA8,0.3848541746407717
PLCXD3,0.38481716197246396
PTGS1,0.3848148196142058
UBTD1,0.3848006635578107
SCARF1,0.38472652257223916
SYT15,0.38470451443148046
CSRNP2,0.38468090839110536
ARID1B,0.38461677334037825
OTUD7B,0.38421007540678115
ASTN1,0.3842068441309559
RCBTB2,0.38418738633496063
LAMB1,0.384102165028423
HMP19,0.38384921124230403
RASGRP4,0.38374718795619805
TREM1,0.38359303519184706
PCDHA10,0.383401925792144
C1orf133,0.3830731147999195
ADORA3,0.383048386241462
FLJ22536,0.3829893299919406
GRM6,0.3827876828356049
OSBPL8,0.382731739677555
PCDH18,0.3823814693028891
BOD1L,0.38236380204528064
PILRA,0.3822936996519491
TCHH,0.3822890474791067
PCDHGB3,0.3822536073523329
PDLIM2,0.38216674522369903
PLSCR4,0.38208606229769193
ARHGEF6,0.3820610109199829
TAOK1,0.38203523225638447
DAAM1,0.3819520405968308
WNT2,0.38188861370707167
PLIN4,0.3815508691355568
PNMA1,0.38153017745993784
UBXN7,0.38135388520309904
AVPR1A,0.3813145518175333
LRRK2,0.3810618469332108
CSF1,0.381046975847211
DPEP2,0.3809868614531116
PTPN12,0.3808238351187461
CREB1,0.3806522646404843
NCAM1,0.38046588388987046
CCL2,0.38033849551502735
GNG11,0.3802476025969839
WIPF1,0.380118891169731
CTDSP2,0.3799292813732989
FCGR2B,0.3797961381423047
CACNA1E,0.37978432126887846
PCDHA11,0.37959088668397256
SCN5A,0.3795194859570495
GUCY1A2,0.37923358876610536
CHD9,0.3792053514216442
WISP2,0.3791999462190709
PTGFR,0.3789457639096962
TSPYL4,0.37869417645076764
NCOA2,0.3786471516978243
PTN,0.37860776315707273
